compound,technique,wavenumber,intensity
"1,4-dichlorobenzene",IR,2840.58251,0.193228346
"1,4-dichlorobenzene",IR,2838.52561,0.195958005
"1,4-dichlorobenzene",IR,2836.4687,0.198425197
"1,4-dichlorobenzene",IR,2834.4118,0.199055118
"1,4-dichlorobenzene",IR,2832.3549,0.199055118
"1,4-dichlorobenzene",IR,2830.298,0.199580052
"1,4-dichlorobenzene",IR,2828.24109,0.200472441
"1,4-dichlorobenzene",IR,2826.18419,0.201207349
"1,4-dichlorobenzene",IR,2824.12729,0.200892388
"1,4-dichlorobenzene",IR,2822.07038,0.199212598
"1,4-dichlorobenzene",IR,2820.01348,0.19664042
"1,4-dichlorobenzene",IR,2817.95658,0.194488189
"1,4-dichlorobenzene",IR,2815.89968,0.193595801
"1,4-dichlorobenzene",IR,2813.84277,0.193805774
"1,4-dichlorobenzene",IR,2811.78587,0.194750656
"1,4-dichlorobenzene",IR,2809.72897,0.195905512
"1,4-dichlorobenzene",IR,2807.67207,0.196062992
"1,4-dichlorobenzene",IR,2805.61516,0.195275591
"1,4-dichlorobenzene",IR,2803.55826,0.194645669
"1,4-dichlorobenzene",IR,2801.50136,0.194173228
"1,4-dichlorobenzene",IR,2799.44446,0.193490814
"1,4-dichlorobenzene",IR,2797.38755,0.192388451
"1,4-dichlorobenzene",IR,2795.33065,0.19160105
"1,4-dichlorobenzene",IR,2793.27375,0.192125984
"1,4-dichlorobenzene",IR,2791.21685,0.193333333
"1,4-dichlorobenzene",IR,2789.15994,0.19343832
"1,4-dichlorobenzene",IR,2787.10304,0.193018373
"1,4-dichlorobenzene",IR,2785.04614,0.192335958
"1,4-dichlorobenzene",IR,2782.98924,0.191076115
"1,4-dichlorobenzene",IR,2780.93233,0.191023622
"1,4-dichlorobenzene",IR,2778.87543,0.192125984
"1,4-dichlorobenzene",IR,2776.81853,0.192545932
"1,4-dichlorobenzene",IR,2774.76162,0.192335958
"1,4-dichlorobenzene",IR,2772.70472,0.192808399
"1,4-dichlorobenzene",IR,2770.64782,0.193333333
"1,4-dichlorobenzene",IR,2768.59092,0.193333333
"1,4-dichlorobenzene",IR,2766.53401,0.196535433
"1,4-dichlorobenzene",IR,2764.47711,0.205091864
"1,4-dichlorobenzene",IR,2762.42021,0.210183727
"1,4-dichlorobenzene",IR,2760.36331,0.205669291
"1,4-dichlorobenzene",IR,2758.3064,0.199475066
"1,4-dichlorobenzene",IR,2756.2495,0.196955381
"1,4-dichlorobenzene",IR,2754.1926,0.195853018
"1,4-dichlorobenzene",IR,2752.1357,0.194698163
"1,4-dichlorobenzene",IR,2750.07879,0.193543307
"1,4-dichlorobenzene",IR,2748.02189,0.19343832
"1,4-dichlorobenzene",IR,2745.96499,0.194383202
"1,4-dichlorobenzene",IR,2743.90809,0.194383202
"1,4-dichlorobenzene",IR,2741.85118,0.192965879
"1,4-dichlorobenzene",IR,2739.79428,0.19191601
"1,4-dichlorobenzene",IR,2737.73738,0.19191601
"1,4-dichlorobenzene",IR,2735.68047,0.192335958
"1,4-dichlorobenzene",IR,2733.62357,0.192808399
"1,4-dichlorobenzene",IR,2731.56667,0.193543307
"1,4-dichlorobenzene",IR,2729.50977,0.194278215
"1,4-dichlorobenzene",IR,2727.45286,0.193910761
"1,4-dichlorobenzene",IR,2725.39596,0.192913386
"1,4-dichlorobenzene",IR,2723.33906,0.192755906
"1,4-dichlorobenzene",IR,2721.28216,0.192860892
"1,4-dichlorobenzene",IR,2719.22525,0.192755906
"1,4-dichlorobenzene",IR,2717.16835,0.192965879
"1,4-dichlorobenzene",IR,2715.11145,0.192598425
"1,4-dichlorobenzene",IR,2713.05455,0.191706037
"1,4-dichlorobenzene",IR,2710.99764,0.191076115
"1,4-dichlorobenzene",IR,2708.94074,0.190971129
"1,4-dichlorobenzene",IR,2706.88384,0.191286089
"1,4-dichlorobenzene",IR,2704.82694,0.19175853
"1,4-dichlorobenzene",IR,2702.77003,0.192178478
"1,4-dichlorobenzene",IR,2700.71313,0.192230971
"1,4-dichlorobenzene",IR,2698.65623,0.19175853
"1,4-dichlorobenzene",IR,2696.59933,0.190971129
"1,4-dichlorobenzene",IR,2694.54242,0.190551181
"1,4-dichlorobenzene",IR,2692.48552,0.190446194
"1,4-dichlorobenzene",IR,2690.42862,0.190971129
"1,4-dichlorobenzene",IR,2688.37171,0.191548556
"1,4-dichlorobenzene",IR,2686.31481,0.19191601
"1,4-dichlorobenzene",IR,2684.25791,0.192755906
"1,4-dichlorobenzene",IR,2682.20101,0.194488189
"1,4-dichlorobenzene",IR,2680.1441,0.19648294
"1,4-dichlorobenzene",IR,2678.0872,0.197847769
"1,4-dichlorobenzene",IR,2676.0303,0.197270341
"1,4-dichlorobenzene",IR,2673.9734,0.195065617
"1,4-dichlorobenzene",IR,2671.91649,0.193963255
"1,4-dichlorobenzene",IR,2669.85959,0.194435696
"1,4-dichlorobenzene",IR,2667.80269,0.194383202
"1,4-dichlorobenzene",IR,2665.74579,0.193753281
"1,4-dichlorobenzene",IR,2663.68888,0.193963255
"1,4-dichlorobenzene",IR,2661.63198,0.195380577
"1,4-dichlorobenzene",IR,2659.57508,0.196955381
"1,4-dichlorobenzene",IR,2657.51818,0.197690289
"1,4-dichlorobenzene",IR,2655.46127,0.197637795
"1,4-dichlorobenzene",IR,2653.40437,0.197270341
"1,4-dichlorobenzene",IR,2651.34747,0.196692913
"1,4-dichlorobenzene",IR,2649.29057,0.196850394
"1,4-dichlorobenzene",IR,2647.23366,0.198635171
"1,4-dichlorobenzene",IR,2645.17676,0.199947507
"1,4-dichlorobenzene",IR,2643.11986,0.198215223
"1,4-dichlorobenzene",IR,2641.06295,0.19511811
"1,4-dichlorobenzene",IR,2639.00605,0.192913386
"1,4-dichlorobenzene",IR,2636.94915,0.19144357
"1,4-dichlorobenzene",IR,2634.89225,0.190393701
"1,4-dichlorobenzene",IR,2632.83534,0.189868766
"1,4-dichlorobenzene",IR,2630.77844,0.190131234
"1,4-dichlorobenzene",IR,2628.72154,0.190288714
"1,4-dichlorobenzene",IR,2626.66464,0.189396325
"1,4-dichlorobenzene",IR,2624.60773,0.187821522
"1,4-dichlorobenzene",IR,2622.55083,0.186771654
"1,4-dichlorobenzene",IR,2620.49393,0.186771654
"1,4-dichlorobenzene",IR,2618.43703,0.187401575
"1,4-dichlorobenzene",IR,2616.38012,0.187559055
"1,4-dichlorobenzene",IR,2614.32322,0.18671916
"1,4-dichlorobenzene",IR,2612.26632,0.186036745
"1,4-dichlorobenzene",IR,2610.20942,0.185984252
"1,4-dichlorobenzene",IR,2608.15251,0.185774278
"1,4-dichlorobenzene",IR,2606.09561,0.184986877
"1,4-dichlorobenzene",IR,2604.03871,0.184514436
"1,4-dichlorobenzene",IR,2601.98181,0.185406824
"1,4-dichlorobenzene",IR,2599.9249,0.186509186
"1,4-dichlorobenzene",IR,2597.868,0.185984252
"1,4-dichlorobenzene",IR,2595.8111,0.184829396
"1,4-dichlorobenzene",IR,2593.75419,0.184356955
"1,4-dichlorobenzene",IR,2591.69729,0.184514436
"1,4-dichlorobenzene",IR,2589.64039,0.184724409
"1,4-dichlorobenzene",IR,2587.58349,0.184829396
"1,4-dichlorobenzene",IR,2585.52658,0.185774278
"1,4-dichlorobenzene",IR,2583.46968,0.18687664
"1,4-dichlorobenzene",IR,2581.41278,0.187034121
"1,4-dichlorobenzene",IR,2579.35588,0.186089239
"1,4-dichlorobenzene",IR,2577.29897,0.183989501
"1,4-dichlorobenzene",IR,2575.24207,0.181732283
"1,4-dichlorobenzene",IR,2573.18517,0.181574803
"1,4-dichlorobenzene",IR,2571.12827,0.182519685
"1,4-dichlorobenzene",IR,2569.07136,0.182729659
"1,4-dichlorobenzene",IR,2567.01446,0.184304462
"1,4-dichlorobenzene",IR,2564.95756,0.187716535
"1,4-dichlorobenzene",IR,2562.90066,0.190288714
"1,4-dichlorobenzene",IR,2560.84375,0.191391076
"1,4-dichlorobenzene",IR,2558.78685,0.190446194
"1,4-dichlorobenzene",IR,2556.72995,0.18671916
"1,4-dichlorobenzene",IR,2554.67304,0.182624672
"1,4-dichlorobenzene",IR,2552.61614,0.182099738
"1,4-dichlorobenzene",IR,2550.55924,0.184356955
"1,4-dichlorobenzene",IR,2548.50234,0.185511811
"1,4-dichlorobenzene",IR,2546.44543,0.185354331
"1,4-dichlorobenzene",IR,2544.38853,0.184304462
"1,4-dichlorobenzene",IR,2542.33163,0.182414698
"1,4-dichlorobenzene",IR,2540.27473,0.182152231
"1,4-dichlorobenzene",IR,2538.21782,0.183464567
"1,4-dichlorobenzene",IR,2536.16092,0.182992126
"1,4-dichlorobenzene",IR,2534.10402,0.180524934
"1,4-dichlorobenzene",IR,2532.04712,0.179317585
"1,4-dichlorobenzene",IR,2529.99021,0.179475066
"1,4-dichlorobenzene",IR,2527.93331,0.178057743
"1,4-dichlorobenzene",IR,2525.87641,0.176745407
"1,4-dichlorobenzene",IR,2523.81951,0.17832021
"1,4-dichlorobenzene",IR,2521.7626,0.180052493
"1,4-dichlorobenzene",IR,2519.7057,0.17984252
"1,4-dichlorobenzene",IR,2517.6488,0.179790026
"1,4-dichlorobenzene",IR,2515.5919,0.181417323
"1,4-dichlorobenzene",IR,2513.53499,0.18351706
"1,4-dichlorobenzene",IR,2511.47809,0.184724409
"1,4-dichlorobenzene",IR,2509.42119,0.185144357
"1,4-dichlorobenzene",IR,2507.36428,0.183832021
"1,4-dichlorobenzene",IR,2505.30738,0.181469816
"1,4-dichlorobenzene",IR,2503.25048,0.180472441
"1,4-dichlorobenzene",IR,2501.19358,0.179947507
"1,4-dichlorobenzene",IR,2499.13667,0.179160105
"1,4-dichlorobenzene",IR,2497.07977,0.179632546
"1,4-dichlorobenzene",IR,2495.02287,0.180472441
"1,4-dichlorobenzene",IR,2492.96597,0.180682415
"1,4-dichlorobenzene",IR,2490.90906,0.180682415
"1,4-dichlorobenzene",IR,2488.85216,0.181102362
"1,4-dichlorobenzene",IR,2486.79526,0.182099738
"1,4-dichlorobenzene",IR,2484.73836,0.18167979
"1,4-dichlorobenzene",IR,2482.68145,0.180314961
"1,4-dichlorobenzene",IR,2480.62455,0.180629921
"1,4-dichlorobenzene",IR,2478.56765,0.182624672
"1,4-dichlorobenzene",IR,2476.51075,0.184199475
"1,4-dichlorobenzene",IR,2474.45384,0.184041995
"1,4-dichlorobenzene",IR,2472.39694,0.183307087
"1,4-dichlorobenzene",IR,2470.34004,0.1832021
"1,4-dichlorobenzene",IR,2468.28314,0.1832021
"1,4-dichlorobenzene",IR,2466.22623,0.182834646
"1,4-dichlorobenzene",IR,2464.16933,0.182257218
"1,4-dichlorobenzene",IR,2462.11243,0.18152231
"1,4-dichlorobenzene",IR,2460.05552,0.181417323
"1,4-dichlorobenzene",IR,2457.99862,0.182677165
"1,4-dichlorobenzene",IR,2455.94172,0.18351706
"1,4-dichlorobenzene",IR,2453.88482,0.183884514
"1,4-dichlorobenzene",IR,2451.82791,0.184776903
"1,4-dichlorobenzene",IR,2449.77101,0.183832021
"1,4-dichlorobenzene",IR,2447.71411,0.181732283
"1,4-dichlorobenzene",IR,2445.65721,0.181732283
"1,4-dichlorobenzene",IR,2443.6003,0.182572178
"1,4-dichlorobenzene",IR,2441.5434,0.181994751
"1,4-dichlorobenzene",IR,2439.4865,0.181049869
"1,4-dichlorobenzene",IR,2437.4296,0.182099738
"1,4-dichlorobenzene",IR,2435.37269,0.183937008
"1,4-dichlorobenzene",IR,2433.31579,0.183464567
"1,4-dichlorobenzene",IR,2431.25889,0.181942257
"1,4-dichlorobenzene",IR,2429.20199,0.181102362
"1,4-dichlorobenzene",IR,2427.14508,0.180787402
"1,4-dichlorobenzene",IR,2425.08818,0.180314961
"1,4-dichlorobenzene",IR,2423.03128,0.180367454
"1,4-dichlorobenzene",IR,2420.97438,0.182099738
"1,4-dichlorobenzene",IR,2418.91747,0.183307087
"1,4-dichlorobenzene",IR,2416.86057,0.182572178
"1,4-dichlorobenzene",IR,2414.80367,0.181049869
"1,4-dichlorobenzene",IR,2412.74676,0.180682415
"1,4-dichlorobenzene",IR,2410.68986,0.181942257
"1,4-dichlorobenzene",IR,2408.63296,0.181942257
"1,4-dichlorobenzene",IR,2406.57606,0.180314961
"1,4-dichlorobenzene",IR,2404.51915,0.180314961
"1,4-dichlorobenzene",IR,2402.46225,0.182992126
"1,4-dichlorobenzene",IR,2400.40535,0.186036745
"1,4-dichlorobenzene",IR,2398.34845,0.186666667
"1,4-dichlorobenzene",IR,2396.29154,0.184566929
"1,4-dichlorobenzene",IR,2394.23464,0.182729659
"1,4-dichlorobenzene",IR,2392.17774,0.182834646
"1,4-dichlorobenzene",IR,2390.12084,0.183569554
"1,4-dichlorobenzene",IR,2388.06393,0.184146982
"1,4-dichlorobenzene",IR,2386.00703,0.184724409
"1,4-dichlorobenzene",IR,2383.95013,0.185984252
"1,4-dichlorobenzene",IR,2381.89323,0.186981627
"1,4-dichlorobenzene",IR,2379.83632,0.187821522
"1,4-dichlorobenzene",IR,2377.77942,0.191391076
"1,4-dichlorobenzene",IR,2375.72252,0.196692913
"1,4-dichlorobenzene",IR,2373.66562,0.198267717
"1,4-dichlorobenzene",IR,2371.60871,0.196850394
"1,4-dichlorobenzene",IR,2369.55181,0.195643045
"1,4-dichlorobenzene",IR,2367.49491,0.193910761
"1,4-dichlorobenzene",IR,2365.438,0.192178478
"1,4-dichlorobenzene",IR,2363.3811,0.190131234
"1,4-dichlorobenzene",IR,2361.3242,0.189133858
"1,4-dichlorobenzene",IR,2359.2673,0.193018373
"1,4-dichlorobenzene",IR,2357.21039,0.195958005
"1,4-dichlorobenzene",IR,2355.15349,0.193070866
"1,4-dichlorobenzene",IR,2353.09659,0.189973753
"1,4-dichlorobenzene",IR,2351.03969,0.188976378
"1,4-dichlorobenzene",IR,2348.98278,0.188661417
"1,4-dichlorobenzene",IR,2346.92588,0.188871391
"1,4-dichlorobenzene",IR,2344.86898,0.188608924
"1,4-dichlorobenzene",IR,2342.81208,0.188136483
"1,4-dichlorobenzene",IR,2340.75517,0.188976378
"1,4-dichlorobenzene",IR,2338.69827,0.189343832
"1,4-dichlorobenzene",IR,2336.64137,0.187769029
"1,4-dichlorobenzene",IR,2334.58447,0.18671916
"1,4-dichlorobenzene",IR,2332.52756,0.188346457
"1,4-dichlorobenzene",IR,2330.47066,0.190761155
"1,4-dichlorobenzene",IR,2328.41376,0.191391076
"1,4-dichlorobenzene",IR,2326.35685,0.19160105
"1,4-dichlorobenzene",IR,2324.29995,0.191496063
"1,4-dichlorobenzene",IR,2322.24305,0.189186352
"1,4-dichlorobenzene",IR,2320.18615,0.185984252
"1,4-dichlorobenzene",IR,2318.12924,0.183989501
"1,4-dichlorobenzene",IR,2316.07234,0.182309711
"1,4-dichlorobenzene",IR,2314.01544,0.181259843
"1,4-dichlorobenzene",IR,2311.95854,0.181312336
"1,4-dichlorobenzene",IR,2309.90163,0.181469816
"1,4-dichlorobenzene",IR,2307.84473,0.181469816
"1,4-dichlorobenzene",IR,2305.78783,0.182099738
"1,4-dichlorobenzene",IR,2303.73093,0.183254593
"1,4-dichlorobenzene",IR,2301.67402,0.18335958
"1,4-dichlorobenzene",IR,2299.61712,0.181574803
"1,4-dichlorobenzene",IR,2297.56022,0.18015748
"1,4-dichlorobenzene",IR,2295.50332,0.179212598
"1,4-dichlorobenzene",IR,2293.44641,0.177847769
"1,4-dichlorobenzene",IR,2291.38951,0.177217848
"1,4-dichlorobenzene",IR,2289.33261,0.177585302
"1,4-dichlorobenzene",IR,2287.27571,0.179580052
"1,4-dichlorobenzene",IR,2285.2188,0.186404199
"1,4-dichlorobenzene",IR,2283.1619,0.195748031
"1,4-dichlorobenzene",IR,2281.105,0.198057743
"1,4-dichlorobenzene",IR,2279.04809,0.192703412
"1,4-dichlorobenzene",IR,2276.99119,0.187139108
"1,4-dichlorobenzene",IR,2274.93429,0.182887139
"1,4-dichlorobenzene",IR,2272.87739,0.18
"1,4-dichlorobenzene",IR,2270.82048,0.180577428
"1,4-dichlorobenzene",IR,2268.76358,0.182624672
"1,4-dichlorobenzene",IR,2266.70668,0.18183727
"1,4-dichlorobenzene",IR,2264.64978,0.177952756
"1,4-dichlorobenzene",IR,2262.59287,0.173858268
"1,4-dichlorobenzene",IR,2260.53597,0.172388451
"1,4-dichlorobenzene",IR,2258.47907,0.17312336
"1,4-dichlorobenzene",IR,2256.42217,0.173700787
"1,4-dichlorobenzene",IR,2254.36526,0.17328084
"1,4-dichlorobenzene",IR,2252.30836,0.172965879
"1,4-dichlorobenzene",IR,2250.25146,0.171968504
"1,4-dichlorobenzene",IR,2248.19456,0.168346457
"1,4-dichlorobenzene",IR,2246.13765,0.165564304
"1,4-dichlorobenzene",IR,2244.08075,0.167716535
"1,4-dichlorobenzene",IR,2242.02385,0.171653543
"1,4-dichlorobenzene",IR,2239.96695,0.171023622
"1,4-dichlorobenzene",IR,2237.91004,0.165669291
"1,4-dichlorobenzene",IR,2235.85314,0.163044619
"1,4-dichlorobenzene",IR,2233.79624,0.165511811
"1,4-dichlorobenzene",IR,2231.73933,0.168188976
"1,4-dichlorobenzene",IR,2229.68243,0.169816273
"1,4-dichlorobenzene",IR,2227.62553,0.170551181
"1,4-dichlorobenzene",IR,2225.56863,0.168871391
"1,4-dichlorobenzene",IR,2223.51172,0.16519685
"1,4-dichlorobenzene",IR,2221.45482,0.160262467
"1,4-dichlorobenzene",IR,2219.39792,0.155013123
"1,4-dichlorobenzene",IR,2217.34102,0.153700787
"1,4-dichlorobenzene",IR,2215.28411,0.158740157
"1,4-dichlorobenzene",IR,2213.22721,0.165144357
"1,4-dichlorobenzene",IR,2211.17031,0.168766404
"1,4-dichlorobenzene",IR,2209.11341,0.170393701
"1,4-dichlorobenzene",IR,2207.0565,0.168818898
"1,4-dichlorobenzene",IR,2204.9996,0.162782152
"1,4-dichlorobenzene",IR,2202.9427,0.157742782
"1,4-dichlorobenzene",IR,2200.8858,0.160314961
"1,4-dichlorobenzene",IR,2198.82889,0.165721785
"1,4-dichlorobenzene",IR,2196.77199,0.166456693
"1,4-dichlorobenzene",IR,2194.71509,0.163569554
"1,4-dichlorobenzene",IR,2192.65819,0.157742782
"1,4-dichlorobenzene",IR,2190.60128,0.150866142
"1,4-dichlorobenzene",IR,2188.54438,0.150551181
"1,4-dichlorobenzene",IR,2186.48748,0.15648294
"1,4-dichlorobenzene",IR,2184.43057,0.160472441
"1,4-dichlorobenzene",IR,2182.37367,0.162152231
"1,4-dichlorobenzene",IR,2180.31677,0.163412073
"1,4-dichlorobenzene",IR,2178.25987,0.16183727
"1,4-dichlorobenzene",IR,2176.20296,0.159790026
"1,4-dichlorobenzene",IR,2174.14606,0.158530184
"1,4-dichlorobenzene",IR,2172.08916,0.154330709
"1,4-dichlorobenzene",IR,2170.03226,0.148661417
"1,4-dichlorobenzene",IR,2167.97535,0.146141732
"1,4-dichlorobenzene",IR,2165.91845,0.14855643
"1,4-dichlorobenzene",IR,2163.86155,0.151286089
"1,4-dichlorobenzene",IR,2161.80465,0.147506562
"1,4-dichlorobenzene",IR,2159.74774,0.142939633
"1,4-dichlorobenzene",IR,2157.69084,0.145406824
"1,4-dichlorobenzene",IR,2155.63394,0.147926509
"1,4-dichlorobenzene",IR,2153.57704,0.146666667
"1,4-dichlorobenzene",IR,2151.52013,0.147034121
"1,4-dichlorobenzene",IR,2149.46323,0.14824147
"1,4-dichlorobenzene",IR,2147.40633,0.148188976
"1,4-dichlorobenzene",IR,2145.34943,0.149448819
"1,4-dichlorobenzene",IR,2143.29252,0.151391076
"1,4-dichlorobenzene",IR,2141.23562,0.154698163
"1,4-dichlorobenzene",IR,2139.17872,0.159212598
"1,4-dichlorobenzene",IR,2137.12181,0.159685039
"1,4-dichlorobenzene",IR,2135.06491,0.157585302
"1,4-dichlorobenzene",IR,2133.00801,0.156377953
"1,4-dichlorobenzene",IR,2130.95111,0.156325459
"1,4-dichlorobenzene",IR,2128.8942,0.158635171
"1,4-dichlorobenzene",IR,2126.8373,0.161627297
"1,4-dichlorobenzene",IR,2124.7804,0.164409449
"1,4-dichlorobenzene",IR,2122.7235,0.167874016
"1,4-dichlorobenzene",IR,2120.66659,0.169028871
"1,4-dichlorobenzene",IR,2118.60969,0.166929134
"1,4-dichlorobenzene",IR,2116.55279,0.166509186
"1,4-dichlorobenzene",IR,2114.49589,0.16808399
"1,4-dichlorobenzene",IR,2112.43898,0.167716535
"1,4-dichlorobenzene",IR,2110.38208,0.16656168
"1,4-dichlorobenzene",IR,2108.32518,0.165879265
"1,4-dichlorobenzene",IR,2106.26828,0.165091864
"1,4-dichlorobenzene",IR,2104.21137,0.164776903
"1,4-dichlorobenzene",IR,2102.15447,0.165564304
"1,4-dichlorobenzene",IR,2100.09757,0.165721785
"1,4-dichlorobenzene",IR,2098.04066,0.162309711
"1,4-dichlorobenzene",IR,2095.98376,0.160262467
"1,4-dichlorobenzene",IR,2093.92686,0.163307087
"1,4-dichlorobenzene",IR,2091.86996,0.165144357
"1,4-dichlorobenzene",IR,2089.81305,0.164409449
"1,4-dichlorobenzene",IR,2087.75615,0.165091864
"1,4-dichlorobenzene",IR,2085.69925,0.166246719
"1,4-dichlorobenzene",IR,2083.64235,0.165511811
"1,4-dichlorobenzene",IR,2081.58544,0.164986877
"1,4-dichlorobenzene",IR,2079.52854,0.16671916
"1,4-dichlorobenzene",IR,2077.47164,0.167244094
"1,4-dichlorobenzene",IR,2075.41474,0.164251969
"1,4-dichlorobenzene",IR,2073.35783,0.161312336
"1,4-dichlorobenzene",IR,2071.30093,0.160944882
"1,4-dichlorobenzene",IR,2069.24403,0.161154856
"1,4-dichlorobenzene",IR,2067.18713,0.161259843
"1,4-dichlorobenzene",IR,2065.13022,0.161049869
"1,4-dichlorobenzene",IR,2063.07332,0.161312336
"1,4-dichlorobenzene",IR,2061.01642,0.162099738
"1,4-dichlorobenzene",IR,2058.95952,0.159947507
"1,4-dichlorobenzene",IR,2056.90261,0.156535433
"1,4-dichlorobenzene",IR,2054.84571,0.155958005
"1,4-dichlorobenzene",IR,2052.78881,0.158792651
"1,4-dichlorobenzene",IR,2050.7319,0.161994751
"1,4-dichlorobenzene",IR,2048.675,0.159895013
"1,4-dichlorobenzene",IR,2046.6181,0.15480315
"1,4-dichlorobenzene",IR,2044.5612,0.152755906
"1,4-dichlorobenzene",IR,2042.50429,0.151286089
"1,4-dichlorobenzene",IR,2040.44739,0.146299213
"1,4-dichlorobenzene",IR,2038.39049,0.141417323
"1,4-dichlorobenzene",IR,2036.33359,0.141994751
"1,4-dichlorobenzene",IR,2034.27668,0.142467192
"1,4-dichlorobenzene",IR,2032.21978,0.137637795
"1,4-dichlorobenzene",IR,2030.16288,0.133595801
"1,4-dichlorobenzene",IR,2028.10598,0.134330709
"1,4-dichlorobenzene",IR,2026.04907,0.138740157
"1,4-dichlorobenzene",IR,2023.99217,0.14335958
"1,4-dichlorobenzene",IR,2021.93527,0.144199475
"1,4-dichlorobenzene",IR,2019.87837,0.14152231
"1,4-dichlorobenzene",IR,2017.82146,0.13847769
"1,4-dichlorobenzene",IR,2015.76456,0.136535433
"1,4-dichlorobenzene",IR,2013.70766,0.13511811
"1,4-dichlorobenzene",IR,2011.65076,0.136272966
"1,4-dichlorobenzene",IR,2009.59385,0.140577428
"1,4-dichlorobenzene",IR,2007.53695,0.142834646
"1,4-dichlorobenzene",IR,2005.48005,0.140734908
"1,4-dichlorobenzene",IR,2003.42314,0.13847769
"1,4-dichlorobenzene",IR,2001.36624,0.139527559
"1,4-dichlorobenzene",IR,1999.30934,0.144304462
"1,4-dichlorobenzene",IR,1997.25244,0.150183727
"1,4-dichlorobenzene",IR,1995.19553,0.153228346
"1,4-dichlorobenzene",IR,1993.13863,0.152598425
"1,4-dichlorobenzene",IR,1991.08173,0.149448819
"1,4-dichlorobenzene",IR,1989.02483,0.145774278
"1,4-dichlorobenzene",IR,1986.96792,0.142887139
"1,4-dichlorobenzene",IR,1984.91102,0.139160105
"1,4-dichlorobenzene",IR,1982.85412,0.132125984
"1,4-dichlorobenzene",IR,1980.79722,0.123989501
"1,4-dichlorobenzene",IR,1978.74031,0.120577428
"1,4-dichlorobenzene",IR,1976.68341,0.123674541
"1,4-dichlorobenzene",IR,1974.62651,0.127769029
"1,4-dichlorobenzene",IR,1972.56961,0.129343832
"1,4-dichlorobenzene",IR,1970.5127,0.130551181
"1,4-dichlorobenzene",IR,1968.4558,0.134593176
"1,4-dichlorobenzene",IR,1966.3989,0.142309711
"1,4-dichlorobenzene",IR,1964.342,0.148713911
"1,4-dichlorobenzene",IR,1962.28509,0.14824147
"1,4-dichlorobenzene",IR,1960.22819,0.14503937
"1,4-dichlorobenzene",IR,1958.17129,0.144829396
"1,4-dichlorobenzene",IR,1956.11438,0.145774278
"1,4-dichlorobenzene",IR,1954.05748,0.14687664
"1,4-dichlorobenzene",IR,1952.00058,0.149081365
"1,4-dichlorobenzene",IR,1949.94368,0.150131234
"1,4-dichlorobenzene",IR,1947.88677,0.150288714
"1,4-dichlorobenzene",IR,1945.82987,0.152388451
"1,4-dichlorobenzene",IR,1943.77297,0.154435696
"1,4-dichlorobenzene",IR,1941.71607,0.156167979
"1,4-dichlorobenzene",IR,1939.65916,0.159790026
"1,4-dichlorobenzene",IR,1937.60226,0.161312336
"1,4-dichlorobenzene",IR,1935.54536,0.159002625
"1,4-dichlorobenzene",IR,1933.48846,0.156902887
