m/z,stddev,PeakHeight,C,H,Neutral H,O,m/z2,stddev2,O/C,H/C,DBE,AI mod,Neutral Mass,KM(CH2),KMD(CH2),KM(COO),KMD(COO),KM(H2O),KMD(H2O),KM(H2),KMD(H2),KM(O),KMD(O),KM(C2H4O),KMD(C2H4O),KM(OCH2),KMD(OCH2),KMD(CH2),KMD(COO),KMD(H2O),KMD(H2),KMD(O),KMD(C2H4O),KMD(OCH2),see comment,Neutral Mass
407.004273,1,1201271,20,7,8,10,407.00447,-0.5,0.5,0.4,17,0.8,408.0117465,407,0.556155,408,0.1060816,407,0.7724138,404,0.8438305,408,0.1414685,407,0.7688019,407,0.8681131,11,2,5,8,2,5,8,1,494.1060408
391.009701,1,1042698,20,7,8,9,391.009555,0.4,0.45,0.4,17,0.806451613,392.0168319,391,0.5791,392,0.1074688,391,0.7868815,388,0.9731048,392,0.1414685,391,0.7834113,391,0.8788292,10,1,6,7,2,6,9,1,494.1212969
387.087383,1,2169017,23,15,16,6,387.087412,-0.1,0.260869565,0.695652174,16,0.65,388.0946882,387,0.661336,388,0.1844184,387,0.8670386,385,0.0814138,388,0.2180779,387,0.863603,387,0.9580664,5,5,5,5,11,3,7,1,494.1576824
383.113654,1,8171359,21,19,20,7,383.113627,0.1,0.333333333,0.952380952,12,0.485714286,384.120903,383,0.691988,384,0.2097144,383,0.8955843,381,0.1384821,384,0.2430293,383,0.8921839,383,0.98568,8,5,4,6,9,4,5,1,496.0277905
375.087471,1,5091477,22,15,16,6,375.087412,0.2,0.272727273,0.727272727,15,0.631578947,376.0946882,375,0.674735,376,0.1816439,375,0.8740775,373,0.1745851,376,0.2142627,375,0.8707482,375,0.9622907,6,6,4,6,8,3,8,1,496.0430466
373.071815,1,2698719,22,13,14,6,373.071762,0.1,0.272727273,0.636363636,16,0.684210526,374.0790382,373,0.661336,374,0.1655278,373,0.8596098,371,0.1745851,374,0.1979718,373,0.8562984,373,0.9473503,5,5,4,6,9,4,8,1,496.0489198
367.009558,1,2658228,18,7,8,9,367.009555,0,0.5,0.444444444,15,0.777777778,368.0168319,367,0.605899,368,0.1019199,367,0.8009595,365,0.1594474,368,0.133838,367,0.7977017,367,0.887278,8,3,5,7,5,5,8,1,496.064176
363.072122,1,12339270,17,15,16,9,363.072156,-0.1,0.529411765,0.941176471,10,0.44,364.0794321,363,0.672896,364,0.1636098,363,0.8658694,361,0.2526188,364,0.1951864,363,0.8626464,363,0.9512644,8,5,5,6,7,4,6,1,496.0794321
363.035807,1,9588802,16,11,12,10,363.03577,0.1,0.625,0.75,11,0.545454545,364.0430466,363,0.636551,364,0.1272159,363,0.8295052,361,0.2165158,364,0.1587894,363,0.8262826,363,0.9148917,8,4,5,5,8,4,7,1,496.0853053
361.092938,1,14819212,18,17,18,8,361.092891,0.1,0.444444444,1,10,0.428571429,362.1001676,361,0.695841,362,0.1838876,361,0.8877658,359,0.2887218,362,0.2152926,361,0.8845604,361,0.9726966,8,5,5,7,8,4,4,1,496.1005615
361.071781,1,5490570,21,13,14,6,361.071762,0.1,0.285714286,0.666666667,15,0.666666667,362.0790382,361,0.674735,362,0.1627533,361,0.8666488,359,0.2677564,362,0.1941565,361,0.8634436,361,0.9515746,6,5,5,5,10,4,6,1,496.1158176
361.020163,1,7153541,16,9,10,10,361.02012,0.1,0.625,0.625,12,0.636363636,362.0273965,361,0.623151,362,0.1110998,361,0.8150375,359,0.2165158,362,0.1424985,361,0.8118327,361,0.8999512,9,4,5,5,7,4,7,1,496.1216909
347.077254,1,23525961,17,15,16,8,347.077241,0,0.470588235,0.941176471,10,0.461538462,348.0845175,347,0.695841,348,0.164997,347,0.8803371,345,0.3818931,348,0.1951864,347,0.8772557,347,0.9619805,8,5,5,6,7,4,6,1,496.136947
347.05615,1,3350599,20,11,12,6,347.056112,0.1,0.3,0.6,15,0.705882353,348.0633881,347,0.674735,348,0.1438628,347,0.8592201,345,0.3609278,348,0.1740504,347,0.8561389,347,0.9408585,6,5,5,6,8,5,6,1,498.0223112
345.097953,1,16025990,18,17,18,7,345.097976,-0.1,0.388888889,1,10,0.448275862,346.1052529,345,0.718787,346,0.1852748,345,0.9022335,343,0.4179961,346,0.2152926,345,0.8991697,345,0.9834127,8,6,4,7,8,3,5,1,498.0434405
335.077208,1,6791580,16,15,16,8,335.077241,-0.1,0.5,1,9,0.416666667,336.0845175,335,0.70924,336,0.1622225,335,0.8873761,333,0.4750644,336,0.1913712,335,0.8844009,335,0.9662049,6,5,5,7,8,4,6,1,498.0586967
335.040873,1,12723608,15,11,12,9,335.040856,0.1,0.6,0.8,10,0.523809524,336.048132,335,0.672896,336,0.1258286,335,0.8510119,333,0.4389614,336,0.1549741,335,0.8480371,335,0.9298322,8,5,5,6,7,4,6,1,498.0645699
333.025206,1,8826060,15,9,10,9,333.025205,0,0.6,0.666666667,11,0.619047619,334.0324819,333,0.659496,334,0.1097125,333,0.8365442,331,0.4389614,334,0.1386832,333,0.8335872,333,0.9148917,9,4,4,6,6,5,7,1,498.079826
317.066651,1,37056080,16,13,14,7,317.066676,-0.1,0.4375,0.875,10,0.52,318.0739528,317,0.718787,318,0.1474937,317,0.8873761,315,0.6043387,318,0.1750803,317,0.8845604,317,0.9619805,8,5,5,5,8,4,6,1,498.0950822
317.030297,1,10894924,15,9,10,8,317.030291,0,0.533333333,0.666666667,11,0.636363636,318.0375673,317,0.682442,318,0.1110998,317,0.8510119,315,0.5682357,318,0.1386832,317,0.8481965,317,0.9256078,9,4,5,6,6,4,7,1,498.1009554
315.051023,1,23743866,16,11,12,7,315.051026,0,0.4375,0.75,11,0.6,316.0583027,315,0.705387,316,0.1313776,315,0.8729083,313,0.6043387,316,0.1587894,315,0.8701105,315,0.94704,8,5,4,5,8,4,7,1,498.1162115
307.061167,1,2012447,18,11,12,5,307.061197,-0.1,0.277777778,0.666666667,13,0.677419355,308.0684735,307,0.72448,308,0.139701,307,0.8877658,305,0.6765447,308,0.1664199,307,0.8850387,307,0.9600234,6,5,5,4,9,4,8,1,498.1314677
297.040492,1,6692317,16,9,10,6,297.040462,0.1,0.375,0.625,12,0.692307692,298.0477381,297,0.714933,298,0.1166487,297,0.8729083,295,0.7336130,298,0.1424985,297,0.8702699,297,0.9428156,9,4,4,5,7,4,8,1,498.1525971
753.130935,1,981574,35,29,30,19,753.130852,0.1,0.542857143,0.857142857,21,0.450980392,754.1381288,753,0.296047,754,0.3124907,753,0.6957643,748,0.2827919,754,0.3778973,753,0.6890885,753,0.8726478,3,4,6,5,8,4,10,1,500.0227051
751.115299,1,1717487,35,27,28,19,751.115202,0.1,0.542857143,0.8,22,0.490196078,752.1224787,751,0.282648,752,0.2963746,751,0.6812966,746,0.2827919,752,0.3616064,751,0.6746386,751,0.8577073,5,5,5,5,8,3,9,1,500.0379612
745.104927,1,2737970,36,25,26,18,745.104638,0.4,0.5,0.722222222,24,0.555555556,746.111914,745,0.278795,746,0.2844203,745,0.6742576,740,0.3188949,746,0.3491307,745,0.6676528,745,0.8492585,7,6,5,4,8,3,7,1,500.0590906
739.115314,1,1057275,34,27,28,19,739.115202,0.2,0.558823529,0.823529412,21,0.469387755,740.1224787,739,0.296047,740,0.2936002,739,0.6883356,734,0.3759633,740,0.3577911,739,0.6817838,739,0.8619317,3,5,5,4,10,3,10,1,500.0743467
735.156831,1,1390643,36,31,32,17,735.156673,0.2,0.472222222,0.888888889,21,0.454545455,736.1639496,735,0.341938,736,0.3341558,735,0.7321285,730,0.4481692,736,0.3980034,735,0.7256118,735,0.9047961,8,2,5,6,4,6,9,1,500.08022
731.161719,1,1694894,37,31,32,16,731.161759,-0.1,0.432432432,0.864864865,22,0.482758621,732.169035,731,0.351485,732,0.3383175,731,0.7395572,726,0.4842722,732,0.4018187,731,0.7330758,731,0.9112878,8,4,5,5,6,5,7,1,500.0954761
711.135438,1,4073590,37,27,28,15,711.135544,-0.1,0.405405405,0.756756757,24,0.559322034,712.1428202,711,0.347631,712,0.3074726,711,0.7250895,706,0.6135466,712,0.3692369,711,0.7187854,711,0.892123,9,3,4,5,8,4,7,1,500.1107322
705.07354,1,1234702,33,21,22,18,705.073337,0.3,0.545454545,0.666666667,23,0.583333333,706.0806139,705,0.292194,706,0.2438646,705,0.6664392,700,0.5984089,706,0.3051031,705,0.6601887,705,0.8320507,7,6,4,4,9,4,6,1,500.1318616
685.156327,1,2783820,36,29,30,14,685.156279,0.1,0.388888889,0.833333333,22,0.517241379,686.1635557,685,0.397376,686,0.3222014,685,0.7610639,680,0.8359922,686,0.3817125,685,0.7549898,685,0.9220039,9,5,4,6,7,4,5,1,500.1471177
671.089272,1,1148394,30,23,24,18,671.088988,0.4,0.6,0.8,19,0.476190476,672.096264,671,0.345792,672,0.2516573,671,0.7020239,666,0.8779228,672,0.3099483,671,0.6960743,671,0.8596644,3,6,7,4,10,3,7,1,502.0172258
665.093778,1,2047242,35,21,22,14,665.093679,0.1,0.4,0.628571429,25,0.642857143,666.1009554,665,0.357178,666,0.2549626,665,0.7102321,660,0.9291635,666,0.3127336,665,0.7043355,665,0.8664664,6,3,5,5,7,5,9,1,502.0324819
663.062864,1,1857294,31,19,20,17,663.062773,0.1,0.548387097,0.64516129,22,0.6,664.0700492,663,0.328539,664,0.2235868,663,0.6805171,658,0.9140258,664,0.2811817,663,0.6746386,663,0.8362751,7,6,4,6,9,3,5,1,502.0383552
651.114578,1,3020021,35,23,24,13,651.114414,0.3,0.371428571,0.685714286,24,0.614035088,652.1216909,651,0.393522,652,0.2724659,651,0.7391675,647,0.0584378,652,0.3290245,651,0.7333947,651,0.892123,5,5,4,5,9,5,7,1,502.0536113
639.062922,1,1766086,29,19,20,17,639.062773,0.2,0.586206897,0.689655172,20,0.56097561,640.0700492,639,0.355338,640,0.2180378,639,0.6945951,635,0.1003685,640,0.2735512,639,0.688929,639,0.8447239,7,6,3,5,10,3,6,1,502.0747407
623.083029,1,2498801,33,19,20,13,623.083114,-0.1,0.393939394,0.606060606,24,0.660377358,624.0903907,623,0.393522,624,0.2346847,623,0.72431,619,0.2447805,624,0.2888122,623,0.7187854,623,0.8706907,5,4,5,7,6,4,9,1,502.0841236
621.161783,1,1100551,32,29,30,13,621.161365,0.7,0.40625,0.9375,18,0.450980392,622.168641,621,0.473919,622,0.3124907,621,0.8036876,617,0.3379518,622,0.3664515,621,0.79818,621,0.9496176,10,4,4,6,4,5,7,1,502.0899968
617.078448,1,1356356,27,21,22,17,617.078423,0,0.62962963,0.814814815,17,0.459459459,618.0856993,617,0.395536,618,0.228605,617,0.7231408,613,0.2867111,618,0.2822117,617,0.7176694,617,0.8681131,4,5,5,4,11,3,8,1,502.1111262
603.04152,1,1299171,29,15,16,15,603.041643,-0.2,0.517241379,0.551724138,22,0.674418605,604.0489198,603,0.37443,604,0.1885801,603,0.6945951,599,0.3589171,604,0.2409694,603,0.6892479,603,0.8362751,9,5,3,7,6,5,5,1,502.1263823
595.124637,1,2868347,33,23,24,11,595.124585,0.1,0.333333333,0.727272727,22,0.6,596.1318616,595,0.466212,596,0.2696914,595,0.7821809,591,0.5033291,596,0.321394,595,0.7769038,595,0.9220039,6,4,6,6,9,4,5,1,502.1475117
593.108771,1,1946872,33,21,22,11,593.108935,-0.3,0.333333333,0.666666667,23,0.636363636,594.1162115,593,0.452813,594,0.2535753,593,0.7677132,589,0.5033291,594,0.3051031,593,0.7624539,593,0.9070634,5,4,6,6,9,3,7,1,504.0176197
591.041626,1,1769856,28,15,16,15,591.041643,0,0.535714286,0.571428571,21,0.658536585,592.0489198,591,0.38783,592,0.1858056,591,0.7016341,587,0.4520884,592,0.2371542,591,0.6963931,591,0.8404995,9,5,3,6,7,4,6,1,504.0328758
561.124777,1,922391,26,25,26,14,561.124979,-0.4,0.538461538,1,14,0.368421053,562.1322555,561,0.504571,562,0.2622244,561,0.8025184,557,0.7677053,562,0.3109782,561,0.7975423,561,0.9343668,7,3,6,6,6,5,7,1,504.048132
557.14524,1,2445571,31,25,26,10,557.145321,-0.1,0.322580645,0.838709677,19,0.538461538,558.1525971,557,0.529356,558,0.2816458,557,0.8251943,553,0.8189460,558,0.3300545,557,0.8202534,557,0.9561093,9,5,3,5,10,4,4,1,504.0540052
551.061903,1,1201827,30,15,16,11,551.061985,-0.1,0.366666667,0.533333333,23,0.714285714,552.0692614,551,0.452813,552,0.1969036,551,0.745427,547,0.7828430,552,0.2447846,551,0.7405399,551,0.8749151,5,2,7,8,5,5,8,1,504.0633881
547.160846,1,1040164,30,27,28,10,547.160971,-0.2,0.333333333,0.933333333,17,0.48,548.1682471,547,0.556155,548,0.2949874,547,0.846701,543,0.9121173,548,0.3425301,547,0.8418485,547,0.9752742,11,5,2,8,6,4,4,1,504.0692614
541.041112,1,1310725,28,13,14,12,541.041249,-0.3,0.428571429,0.5,22,0.727272727,542.0485259,541,0.443267,542,0.1738513,541,0.7305696,537,0.8399113,542,0.2208632,541,0.7257712,541,0.8577073,7,2,7,8,2,5,9,1,504.0903907
523.015339,1,1126228,24,11,12,14,523.015429,-0.2,0.583333333,0.5,19,0.705882353,524.0227051,523,0.437574,524,0.1438628,523,0.7153224,519,0.9540480,524,0.1893113,523,0.7106836,523,0.8382322,10,5,3,7,6,5,4,1,504.1056469
509.093543,1,1091074,22,21,22,14,509.093679,-0.3,0.636363636,1,12,0.333333333,510.1009554,509,0.531369,510,0.2188943,509,0.801739,506,0.1403906,510,0.2631354,509,0.7972234,509,0.9213834,5,3,5,6,9,4,8,1,504.1267762
507.020472,1,2143952,24,11,12,13,507.020514,-0.1,0.541666667,0.5,19,0.714285714,508.0277905,507,0.460519,508,0.14525,507,0.7297901,504,0.0833223,508,0.1893113,507,0.7252929,507,0.8489483,10,4,4,7,6,4,5,1,504.1420324
489.031164,1,2208411,21,13,14,14,489.031079,0.2,0.666666667,0.666666667,15,0.571428571,490.0383552,489,0.491171,490,0.1516554,489,0.7509071,486,0.2335619,490,0.1941565,489,0.7465691,489,0.8658458,7,6,3,5,10,3,6,1,506.0273965
487.13978,1,2264881,28,23,24,8,487.139841,-0.1,0.285714286,0.857142857,17,0.541666667,488.1471177,487,0.602046,488,0.2599807,487,0.860779,484,0.3570086,488,0.3023178,487,0.8564578,487,0.9752742,8,6,4,5,10,3,4,1,506.0332698
485.145346,1,1109936,25,25,26,10,485.145321,0.1,0.4,1.04,13,0.4,486.1525971,485,0.609752,486,0.2649989,485,0.8674283,482,0.3779739,486,0.307163,485,0.8631247,485,0.9814556,8,4,4,8,4,5,7,1,506.0485259
465.009655,1,1569408,22,9,10,12,465.009949,-0.6,0.545454545,0.454545455,18,0.75,466.0172258,465,0.496864,466,0.1249722,465,0.7438681,462,0.3989392,466,0.1653899,465,0.7397428,465,0.8531727,11,4,4,7,4,4,6,1,506.0696553
463.139842,1,3277609,26,23,24,8,463.139841,0,0.307692308,0.923076923,15,0.5,464.1471177,463,0.628844,464,0.2544318,463,0.874857,460,0.5433512,464,0.2946873,463,0.8707482,463,0.9837229,8,6,3,5,9,3,6,1,506.0790382
453.010106,1,890476,21,9,10,12,453.009949,0.3,0.571428571,0.476190476,17,0.733333333,454.0172258,453,0.510264,454,0.1221977,453,0.7509071,450,0.4921106,454,0.1615747,453,0.746888,453,0.857397,10,4,3,7,5,5,6,1,506.0849114
449.015042,1,1619975,22,9,10,11,449.015035,0,0.5,0.454545455,18,0.757575758,450.0223112,449,0.51981,450,0.1263594,449,0.7583358,446,0.5282136,450,0.1653899,449,0.7543521,449,0.8638888,10,3,5,6,4,4,8,1,506.1060408
445.113991,1,5189588,22,21,22,10,445.11402,-0.1,0.454545455,1,12,0.411764706,446.1212969,445,0.623151,446,0.2244432,445,0.8596098,442,0.6574879,446,0.2631354,445,0.8556606,445,0.9642478,9,5,4,4,9,2,7,1,506.1212969
439.139788,1,2084019,24,23,24,8,439.139841,-0.1,0.333333333,1,13,0.45,440.1471177,439,0.655643,440,0.2488828,439,0.888935,436,0.7296939,440,0.2870568,439,0.8850387,439,0.9921717,11,5,3,6,7,4,4,1,506.1424263
421.129303,1,3311794,24,21,22,7,421.129277,0.1,0.291666667,0.916666667,14,0.512195122,422.1365531,421,0.665189,422,0.2341539,421,0.888935,418,0.8589682,422,0.2707659,421,0.8851981,421,0.9879473,8,6,3,6,9,3,5,1,506.1576824
419.025599,1,4232159,18,11,12,12,419.025599,0,0.666666667,0.666666667,13,0.583333333,420.0328758,419,0.563861,420,0.1299903,419,0.7864918,416,0.7716245,420,0.1664199,419,0.7827735,419,0.8850107,9,3,4,5,9,4,6,1,508.0277905
417.119032,1,2586916,21,21,22,9,417.119106,-0.2,0.428571429,1.047619048,11,0.393939394,418.1263823,417,0.659496,418,0.223056,417,0.8811165,414,0.8799335,418,0.2593202,417,0.8774152,417,0.9791883,9,5,5,6,6,4,5,1,508.0430466
413.124199,1,9374118,22,21,22,8,413.124191,0,0.363636364,1,12,0.444444444,414.1314677,413,0.669042,414,0.2272177,413,0.8885453,410,0.9160365,414,0.2631354,413,0.8848793,413,0.98568,10,5,3,4,9,4,5,1,508.0489198
398.999423,1,1025081,18,7,8,11,398.999385,0.1,0.611111111,0.444444444,15,0.76,400.0066611,399,0.560008,400,0.0991454,399,0.7720241,396,0.9008988,400,0.133838,399,0.7684831,399,0.8658458,11,3,4,6,5,5,6,1,508.0583027
389.103088,1,4198758,23,17,18,6,389.103062,0.1,0.260869565,0.782608696,15,0.6,390.1103383,389,0.674735,390,0.2005345,389,0.8815063,387,0.0814138,390,0.2343688,389,0.8780529,389,0.9730068,6,6,4,5,10,3,6,1,508.064176
385.072074,1,910858,23,13,14,6,385.071762,0.8,0.260869565,0.608695652,17,0.7,386.0790382,385,0.647937,386,0.1683023,385,0.8525708,383,0.0814138,386,0.201787,385,0.8491532,385,0.9431259,2,5,6,5,10,4,8,1,508.0853053
383.004449,1,2088277,18,7,8,10,383.00447,-0.1,0.555555556,0.444444444,15,0.769230769,384.0117465,383,0.582953,384,0.1005326,383,0.7864918,381,0.0301731,384,0.133838,383,0.7830924,383,0.8765619,9,3,4,7,5,5,7,1,508.0946882
379.118724,1,3859966,22,19,20,6,379.118712,0,0.272727273,0.909090909,13,0.526315789,380.1259884,379,0.701534,380,0.2138761,379,0.903013,377,0.1745851,380,0.2468445,379,0.899648,379,0.9921717,9,6,3,6,10,2,4,1,508.1005615
379.067139,1,6282745,17,15,16,10,379.06707,0.2,0.588235294,0.941176471,10,0.416666667,380.0743467,379,0.64995,380,0.1622225,379,0.8514016,377,0.1233444,380,0.1951864,379,0.8480371,379,0.9405483,7,5,5,6,7,4,6,1,508.1216909
379.030714,1,4381174,16,11,12,11,379.030685,0.1,0.6875,0.75,11,0.523809524,380.0379612,379,0.613605,380,0.1258286,379,0.8150375,377,0.0872414,380,0.1587894,379,0.8116733,379,0.9041756,7,5,5,5,8,4,6,1,508.136947
367.118691,1,3444158,21,19,20,6,367.118712,-0.1,0.285714286,0.952380952,12,0.5,368.1259884,367,0.714933,368,0.2111016,367,0.910052,365,0.2677564,368,0.2430293,367,0.9067932,367,0.9963961,9,6,3,5,9,4,4,1,510.0223112
365.10306,1,9685251,21,17,18,6,365.103062,0,0.285714286,0.857142857,13,0.555555556,366.1103383,365,0.701534,366,0.1949855,365,0.8955843,363,0.2677564,366,0.2267383,365,0.8923433,365,0.9814556,9,4,4,5,9,2,7,1,510.0434405
357.097977,1,25857554,19,17,18,7,357.097976,0,0.368421053,0.947368421,11,0.483870968,358.1052529,357,0.705387,358,0.1880493,357,0.8951945,355,0.3248248,358,0.2191079,357,0.8920245,357,0.9791883,8,5,4,6,9,3,5,1,510.0586967
355.009548,1,3683658,17,7,8,9,355.009555,0,0.529411765,0.470588235,14,0.76,356.0168319,355,0.619298,356,0.0991454,355,0.8079985,353,0.2526188,356,0.1300228,355,0.8048469,355,0.8915024,9,3,4,6,5,5,8,1,510.0645699
351.014636,1,1917897,18,7,8,8,351.014641,0,0.444444444,0.444444444,15,0.785714286,352.0219172,351,0.628844,352,0.1033071,351,0.8154272,349,0.2887218,352,0.133838,351,0.812311,351,0.8979941,8,2,5,7,5,4,9,1,510.079826
339.014656,1,3787049,17,7,8,8,339.014641,0,0.470588235,0.470588235,14,0.769230769,340.0219172,339,0.642244,340,0.1005326,339,0.8224662,337,0.3818931,340,0.1300228,339,0.8194562,339,0.9022185,9,3,5,6,5,4,8,1,510.0950822
319.045922,1,26771234,15,11,12,8,319.045941,-0.1,0.533333333,0.8,10,0.545454545,320.0532174,319,0.695841,320,0.1272159,319,0.8654796,317,0.5682357,320,0.1549741,319,0.8626464,319,0.9405483,8,4,5,6,7,4,6,1,510.1009554
315.014657,1,3369334,15,7,8,8,315.014641,0.1,0.533333333,0.533333333,12,0.727272727,316.0219172,315,0.669042,316,0.0949837,315,0.8365442,313,0.5682357,316,0.1223923,315,0.8337467,315,0.9106673,10,3,4,6,5,5,7,1,510.1162115
313.071751,1,24407207,17,13,14,6,313.071762,0,0.352941176,0.823529412,11,0.571428571,314.0790382,313,0.728333,314,0.1516554,313,0.8948048,311,0.6404417,314,0.1788955,313,0.8920245,313,0.9684722,7,6,3,5,10,3,6,1,510.1314677
305.030294,1,16677187,14,9,10,8,305.030291,0,0.571428571,0.714285714,10,0.6,306.0375673,305,0.695841,306,0.1083253,305,0.8580509,303,0.6614070,306,0.134868,305,0.8553418,305,0.9298322,8,4,4,6,7,5,6,1,510.1525971
295.024803,1,1115521,16,7,8,6,295.024812,0,0.375,0.5,13,0.769230769,296.032088,295,0.701534,296,0.1005326,295,0.8584406,293,0.7336130,296,0.1262075,295,0.8558201,295,0.9278751,9,3,4,5,6,5,8,1,512.0227051
293.045479,1,941993,17,9,10,5,293.045547,-0.2,0.294117647,0.588235294,13,0.724137931,294.0528234,293,0.72448,294,0.1208104,293,0.8803371,291,0.7697160,294,0.1463137,293,0.877734,293,0.9493073,6,4,5,5,8,5,7,1,512.0379612
777.130534,1,1479829,37,29,30,19,777.130852,-0.4,0.513513514,0.810810811,23,0.490909091,778.1381288,777,0.269249,778,0.3180397,777,0.6816863,772,0.0964493,778,0.3855278,777,0.674798,777,0.864199,5,5,4,4,8,4,9,1,512.0590906
775.115569,1,1766741,37,27,28,19,775.115202,0.5,0.513513514,0.756756757,24,0.527272727,776.1224787,775,0.255849,776,0.3019236,775,0.6672186,770,0.0964493,776,0.3692369,775,0.6603482,775,0.8492585,7,5,4,4,8,4,7,1,512.0743467
771.120432,1,1828540,38,27,28,18,771.120288,0.2,0.473684211,0.736842105,25,0.551724138,772.1275641,771,0.265396,772,0.3060853,771,0.6746474,766,0.1325523,772,0.3730521,771,0.6678123,771,0.8557503,7,4,4,5,6,4,9,1,512.08022
769.141088,1,2461542,39,29,30,17,769.141023,0.1,0.435897436,0.769230769,25,0.540983607,770.1482995,769,0.288341,770,0.3263632,769,0.6965438,764,0.1686553,770,0.3931583,769,0.6897262,769,0.8771825,7,4,5,4,7,4,8,1,512.0954761
757.104617,1,2651902,37,25,26,18,757.104638,0,0.486486486,0.702702703,25,0.571428571,758.111914,757,0.265396,758,0.2871948,757,0.6672186,752,0.2257236,758,0.3529459,757,0.6605076,757,0.8450342,7,4,4,5,8,4,7,1,512.1107322
749.135842,1,1702057,36,29,30,18,749.135938,-0.1,0.5,0.833333333,22,0.481481481,750.1432142,749,0.305594,750,0.3166525,749,0.7031931,744,0.3188949,750,0.3817125,749,0.6965526,749,0.8791395,6,4,5,4,7,4,9,1,512.1166055
749.099884,1,1541027,35,25,26,19,749.099552,0.4,0.542857143,0.742857143,23,0.529411765,750.1068287,749,0.269249,750,0.2802585,749,0.6668289,744,0.2827919,750,0.3453154,749,0.6601887,749,0.8427668,5,6,3,5,9,4,7,1,512.1318616
747.156912,1,1918061,37,31,32,17,747.156673,0.3,0.459459459,0.864864865,22,0.473684211,748.1639496,747,0.328539,748,0.3369303,747,0.7250895,742,0.3549979,748,0.4018187,747,0.7184665,747,0.9005717,7,2,4,6,6,5,9,1,512.1471177
731.088924,1,2227879,35,23,24,18,731.088988,-0.1,0.514285714,0.685714286,24,0.576923077,732.096264,731,0.278795,732,0.2655297,731,0.6668289,726,0.4120663,732,0.3290245,731,0.6603482,731,0.8385424,7,5,3,5,9,4,6,1,514.0324819
727.094063,1,2695012,36,23,24,17,727.094073,0,0.472222222,0.666666667,25,0.6,728.1013493,727,0.288341,728,0.2696914,727,0.6742576,722,0.4481692,728,0.3328398,727,0.6678123,727,0.8450342,7,4,5,6,6,4,7,1,514.0383552
725.151446,1,2618076,38,29,30,15,725.151194,0.3,0.394736842,0.789473684,24,0.540983607,726.1584703,725,0.347631,726,0.3263632,725,0.7325182,720,0.5203752,726,0.389343,725,0.7260901,725,0.9028391,9,4,4,5,6,5,6,1,514.0536113
707.088961,1,2103848,33,23,24,18,707.088988,0,0.545454545,0.727272727,22,0.541666667,708.096264,707,0.305594,708,0.2599807,707,0.6809069,702,0.5984089,708,0.321394,707,0.6746386,707,0.8469912,6,6,4,4,9,3,7,1,514.0688674
695.140758,1,3189749,37,27,28,14,695.140629,0.2,0.378378378,0.756756757,24,0.566666667,696.1479056,695,0.370577,696,0.3088598,695,0.7395572,690,0.7428209,696,0.3692369,695,0.7333947,695,0.9028391,7,3,5,5,8,5,6,1,514.0747407
679.109229,1,2384022,36,23,24,14,679.109329,-0.1,0.388888889,0.666666667,25,0.620689655,680.1166055,679,0.357178,680,0.2738531,679,0.7176608,674,0.8359922,680,0.3328398,679,0.7116402,679,0.8771825,6,4,5,6,6,4,8,1,514.0899968
675.062971,1,1750212,32,19,20,17,675.062773,0.3,0.53125,0.625,23,0.617021277,676.0700492,675,0.31514,676,0.2263613,675,0.6734782,670,0.8208545,676,0.284997,675,0.6674934,675,0.8320507,8,6,3,4,9,3,6,1,514.09587
673.1053,1,873944,30,25,26,18,673.104638,1,0.6,0.866666667,18,0.428571429,674.111914,673,0.359191,674,0.2677734,673,0.7164916,668,0.8779228,674,0.3262392,673,0.7105241,673,0.8746049,1,5,7,4,10,4,8,1,514.1111262
